x,y,heading
12.261763091134553,-1.4938894616495264,-0.001177230683883818
12.276344450393525,-1.4909357009547772,-0.0011755877202100093
12.2909258096525,-1.4879819402600278,-0.0011739447565362006
12.305507168911472,-1.4850281795652787,-0.0011723017928623918
12.320088528170444,-1.4820744188705293,-0.001170658829188583
12.334669887429417,-1.47912065817578,-0.0011690158655147742
12.34925124668839,-1.4761668974810307,-0.0011673729018409653
12.363832605947362,-1.4732131367862815,-0.0011657299381671565
12.378413965206335,-1.4702593760915321,-0.0011640869744933477
12.392995324465307,-1.467305615396783,-0.001162444010819539
12.407576683724281,-1.4643518547020336,-0.0011608010471457302
12.422158042983254,-1.4613980940072844,-0.0011591580834719214
12.436739402242226,-1.458444333312535,-0.0011575151197981126
12.451320761501199,-1.4554905726177858,-0.0011558721561243039
12.465902120760171,-1.4525368119230364,-0.001154229192450495
12.480483480019144,-1.4495830512282872,-0.0011525862287766863
12.495064839278117,-1.4466292905335378,-0.0011509432651028776
12.50964619853709,-1.4436755298387887,-0.0011493003014290686
12.524227557796063,-1.4407217691440393,-0.0011476573377552598
12.538808917055036,-1.43776800844929,-0.001146014374081451
12.553390276314008,-1.4348142477545407,-0.0011443714104076423
12.567971635572981,-1.4318604870597915,-0.0011427284467338335
12.582552994831953,-1.4289067263650421,-0.0011410854830600247
12.597134354090926,-1.425952965670293,-0.001139442519386216
12.611715713349898,-1.4229992049755436,-0.0011377995557124072
12.626297072608873,-1.4200454442807944,-0.0011361565920385984
12.640878431867845,-1.417091683586045,-0.0011345136283647896
12.655459791126818,-1.4141379228912958,-0.0011328706646909809
12.67004115038579,-1.4111841621965464,-0.001131227701017172
12.684622509644763,-1.4082304015017972,-0.0011295847373433633
12.699203868903735,-1.4052766408070478,-0.0011279417736695546
12.71378522816271,-1.4023228801122987,-0.0011262988099957458
12.728366587421682,-1.3993691194175493,-0.0011246558463219368
12.742947946680655,-1.3964153587228,-0.001123012882648128
12.757529305939627,-1.393461598028051,-0.0011213699189743193
12.7721106651986,-1.3905078373333015,-0.0011197269553005105
12.786692024457572,-1.3875540766385521,-0.0011180839916267017
12.801273383716545,-1.384600315943803,-0.001116441027952893
12.815854742975517,-1.3816465552490538,-0.0011147980642790842
12.830436102234492,-1.3786927945543044,-0.0011131551006052754
12.845017461493464,-1.375739033859555,-0.0011115121369314666
12.859598820752437,-1.3727852731648058,-0.0011098691732576579
12.87418018001141,-1.3698315124700566,-0.0011082262095838489
12.888761539270382,-1.3668777517753072,-0.0011065832459100401
12.903342898529354,-1.3639239910805578,-0.0011049402822362313
12.917924257788327,-1.3609702303858087,-0.0011032973185624226
12.932505617047301,-1.3580164696910595,-0.0011016543548886138
12.947086976306274,-1.35506270899631,-0.001100011391214805
12.961668335565246,-1.3521089483015607,-0.0010983684275409963
12.976249694824219,-1.3491551876068115,-0.0010967254638671875
12.983139283586256,-1.344486923501043,-0.001092721920202274
12.990028872348294,-1.3398186593952746,-0.0010887183765373608
12.996918461110333,-1.335150395289506,-0.0010847148328724473
13.00380804987237,-1.3304821311837376,-0.001080711289207534
13.010697638634408,-1.325813867077969,-0.0010767077455426206
13.017587227396445,-1.3211456029722006,-0.0010727042018777073
13.024476816158483,-1.3164773388664321,-0.0010687006582127938
